,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
30286,1088095,test,0,,regions,organic
11326,1038238,control,0,,regions,target_direct
11482,1044181,control,1,4144.0,regions,target_direct
20783,1016320,control,0,,spb,organic
4219,1087333,test,0,,regions,organic
33415,1003780,control,0,,msk,organic
4804,1078288,test,0,,spb,target_direct
39286,1040980,control,1,2801.0,regions,target_direct
7787,1012483,control,0,,msk,social_media
36928,1080730,test,1,5556.0,spb,target_direct
1013,1048504,control,1,4258.0,regions,target_direct
15790,1023952,control,0,,regions,organic
15482,1048093,control,0,,regions,target_direct
24470,1054654,control,0,,regions,context_brand
17806,1021594,control,0,,spb,context_brand
25700,1068331,test,0,,msk,target_direct
36724,1067317,test,0,,msk,target_direct
27919,1021609,control,1,12062.0,spb,context_brand
7397,1080490,test,0,,spb,target_direct
6464,1061896,test,0,,msk,organic
19269,1020628,control,1,5422.0,spb,target_direct
1998,1060405,control,1,4049.0,regions,social_media
22871,1057192,control,0,,regions,social_media
693,1045078,control,0,,regions,target_direct
7692,1114072,test,0,,regions,context_brand
7440,1065505,test,0,,msk,target_direct
36565,1020511,control,0,,spb,target_direct
14596,1024741,control,0,,regions,organic
5121,1024111,control,0,,regions,organic
37180,1106746,test,1,3275.0,regions,target_direct
9293,1087570,test,0,,regions,organic
38789,1083445,test,1,400.0,spb,social_media
39148,1078003,test,0,,spb,target_direct
8983,1099309,test,0,,regions,target_direct
4546,1080988,test,0,,spb,target_direct
15590,1023559,control,0,,spb,social_media
20533,1015615,control,1,7333.0,spb,organic
11654,1035172,control,0,,regions,target_direct
30742,1021966,control,0,,spb,context_brand
32134,1073431,test,0,,msk,social_media
35983,1057609,control,1,12740.0,regions,social_media
29525,1103248,test,1,4167.0,regions,target_direct
7493,1041490,control,1,3475.0,regions,target_direct
21780,1045606,control,0,,regions,target_direct
29486,1055755,control,0,,regions,context_brand
35905,1036345,control,0,,regions,target_direct
28754,1087048,test,0,,regions,organic
16976,1038346,control,0,,regions,target_direct
34274,1042384,control,0,,regions,target_direct
6186,1060321,control,1,200.0,regions,social_media
28249,1102666,test,1,6262.0,regions,target_direct
2563,1051255,control,0,,regions,target_direct
37424,1047721,control,1,2118.0,regions,target_direct
18332,1073749,test,1,11460.0,spb,organic
6339,1048954,control,0,,regions,target_direct
12216,1003720,control,1,2000.0,msk,organic
108,1097413,test,1,3341.0,regions,target_direct
31483,1097734,test,0,,regions,target_direct
26227,1116097,test,0,,regions,social_media
20737,1117744,test,0,,regions,social_media
9874,1087096,test,0,,regions,organic
16878,1063426,test,0,,msk,organic
21323,1059793,control,0,,regions,social_media
35565,1061014,test,0,,msk,organic
32079,1019350,control,0,,spb,target_direct
36283,1021810,control,1,1600.0,spb,context_brand
12445,1063552,test,1,2200.0,msk,organic
26634,1034284,control,0,,regions,organic
19404,1012111,control,0,,msk,social_media
10643,1065601,test,0,,msk,target_direct
27409,1039744,control,1,8796.0,regions,target_direct
2381,1035382,control,0,,regions,target_direct
35661,1084720,test,0,,regions,organic
31732,1094056,test,0,,regions,organic
31107,1103704,test,0,,regions,target_direct
39652,1073131,test,0,,msk,social_media
22493,1070395,test,0,,msk,target_direct
9928,1070869,test,0,,msk,context_brand
27072,1099393,test,0,,regions,target_direct
8472,1017706,control,1,15167.0,spb,target_direct
20050,1071676,test,0,,msk,context_brand
21308,1118308,test,0,,regions,social_media
32036,1031647,control,0,,regions,organic
17370,1105585,test,0,,regions,target_direct
9628,1035871,control,0,,regions,target_direct
878,1035835,control,1,3846.0,regions,target_direct
30881,1077106,test,0,,spb,target_direct
4692,1005493,control,1,5538.0,msk,target_direct
10947,1104646,test,0,,regions,target_direct
30139,1083118,test,0,,spb,social_media
18969,1100398,test,1,4396.0,regions,target_direct
1685,1016260,control,1,6669.0,spb,organic
5333,1044790,control,0,,regions,target_direct
13672,1104790,test,0,,regions,target_direct
14262,1015123,control,1,7345.0,spb,organic
15670,1065448,test,0,,msk,target_direct
4062,1042651,control,1,50.0,regions,target_direct
24520,1053793,control,0,,regions,context_brand
23405,1097320,test,0,,regions,target_direct
17630,1107220,test,0,,regions,target_direct
38450,1025260,control,0,,regions,organic
34580,1010269,control,0,,msk,context_brand
39952,1075789,test,1,12296.0,spb,organic
37152,1017982,control,1,50.0,spb,target_direct
17844,1056361,control,1,200.0,regions,social_media
7816,1104727,test,0,,regions,target_direct
13231,1082626,test,1,400.0,spb,social_media
6669,1080670,test,1,4826.0,spb,target_direct
8938,1014685,control,1,2000.0,spb,organic
9533,1081159,test,1,9448.0,spb,target_direct
31443,1094446,test,0,,regions,organic
38998,1027477,control,0,,regions,organic
6866,1071169,test,0,,msk,context_brand
40099,1104901,test,1,2454.0,regions,target_direct
23708,1027036,control,0,,regions,organic
17317,1062382,test,1,7515.0,msk,organic
36102,1110934,test,0,,regions,target_direct
20297,1001656,control,1,7281.0,msk,organic
4199,1073161,test,1,11248.0,msk,social_media
25521,1064455,test,1,5384.543994413408,msk,organic
18002,1097968,test,0,,regions,target_direct
26816,1087081,test,1,2200.0,regions,organic
5073,1012861,control,1,6146.0,msk,social_media
30924,1028995,control,0,,regions,organic
2355,1088821,test,0,,regions,organic
24245,1063039,test,1,5384.543994413408,msk,organic
33705,1015930,control,0,,spb,organic
33570,1005238,control,0,,msk,target_direct
28578,1065961,test,0,,msk,target_direct
9264,1011589,control,1,12548.0,msk,context_brand
5217,1040113,control,0,,regions,target_direct
14341,1083220,test,0,,spb,social_media
718,1060471,control,1,200.0,regions,social_media
38724,1078939,test,0,,spb,target_direct
14679,1105141,test,0,,regions,target_direct
23848,1034419,control,1,2000.0,regions,organic
2812,1043032,control,0,,regions,target_direct
15924,1014481,control,0,,spb,organic
27942,1041025,control,0,,regions,target_direct
21014,1073725,test,0,,spb,organic
6147,1024738,control,1,2000.0,regions,organic
8382,1091767,test,0,,regions,organic
25535,1000477,control,1,12660.0,msk,organic
28706,1042429,control,1,50.0,regions,target_direct
842,1061644,test,1,7858.0,msk,organic
17196,1067530,test,1,5556.0,msk,target_direct
21963,1003705,control,0,,msk,organic
18907,1032313,control,0,,regions,organic
22945,1034836,control,0,,regions,organic
18473,1045531,control,1,4057.0,regions,target_direct
16266,1012768,control,0,,msk,social_media
28265,1076752,test,0,,spb,target_direct
25098,1012867,control,1,200.0,msk,social_media
32891,1042672,control,0,,regions,target_direct
24976,1098730,test,1,5384.543994413408,regions,target_direct
19372,1014202,control,0,,spb,organic
13112,1015897,control,0,,spb,organic
19929,1012669,control,0,,msk,social_media
4875,1053232,control,0,,regions,context_brand
38949,1087381,test,1,2200.0,regions,organic
2525,1023760,control,0,,regions,organic
19745,1003888,control,1,2000.0,msk,organic
4159,1058569,control,0,,regions,social_media
384,1024333,control,1,2000.0,regions,organic
13864,1083151,test,0,,spb,social_media
26573,1010689,control,1,6814.0,msk,context_brand
7711,1075486,test,1,11978.0,spb,organic
451,1041181,control,0,,regions,target_direct
10492,1100491,test,0,,regions,target_direct
30926,1077577,test,1,5389.0,spb,target_direct
13510,1083889,test,0,,regions,organic
12665,1018681,control,0,,spb,target_direct
28050,1036540,control,0,,regions,target_direct
4844,1070182,test,1,5580.0,msk,target_direct
11070,1054444,control,0,,regions,context_brand
13879,1013428,control,0,,spb,organic
29937,1061818,test,0,,msk,organic
20837,1028281,control,1,6342.0,regions,organic
14328,1009798,control,1,50.0,msk,target_direct
38451,1033933,control,1,2000.0,regions,organic
19259,1101667,test,1,2859.0,regions,target_direct
10913,1038748,control,0,,regions,target_direct
22676,1110478,test,0,,regions,target_direct
30654,1025542,control,0,,regions,organic
34622,1118392,test,1,3860.0,regions,social_media
12303,1025971,control,1,6816.0,regions,organic
38909,1015099,control,1,2000.0,spb,organic
11003,1117627,test,0,,regions,social_media
26709,1087972,test,0,,regions,organic
34953,1028128,control,0,,regions,organic
9745,1003291,control,1,7182.0,msk,organic
176,1027249,control,0,,regions,organic
27856,1098691,test,0,,regions,target_direct
18870,1031587,control,0,,regions,organic
3202,1030669,control,1,2000.0,regions,organic
7164,1091899,test,1,2200.0,regions,organic
5557,1084765,test,1,2200.0,regions,organic
39167,1086346,test,1,7496.0,regions,organic
22933,1083520,test,1,10524.0,spb,social_media
1007,1009807,control,1,50.0,msk,target_direct
6261,1101301,test,1,3774.0,regions,target_direct
23854,1069870,test,0,,msk,target_direct
2190,1027303,control,0,,regions,organic
21811,1069189,test,0,,msk,target_direct
12512,1069648,test,0,,msk,target_direct
590,1017898,control,0,,spb,target_direct
37741,1064965,test,1,10622.0,msk,target_direct
9914,1073830,test,0,,spb,organic
30889,1018564,control,0,,spb,target_direct
33601,1057948,control,0,,regions,social_media
28634,1020925,control,0,,spb,target_direct
39842,1094488,test,0,,regions,organic
23369,1108534,test,0,,regions,target_direct
2740,1111765,test,1,250.0,regions,target_direct
25442,1045921,control,0,,regions,target_direct
20243,1055374,control,1,5887.0,regions,context_brand
23643,1048063,control,0,,regions,target_direct
15904,1118428,test,0,,regions,social_media
38693,1120063,test,0,,regions,social_media
25366,1027201,control,0,,regions,organic
21658,1011223,control,1,7578.0,msk,context_brand
21688,1059496,control,0,,regions,social_media
9152,1093390,test,0,,regions,organic
6389,1009942,control,0,,msk,target_direct
15387,1005895,control,0,,msk,target_direct
17616,1105483,test,0,,regions,target_direct
14322,1030882,control,0,,regions,organic
20498,1114228,test,0,,regions,context_brand
36744,1034860,control,1,2000.0,regions,organic
11235,1112587,test,0,,regions,context_brand
36599,1110673,test,0,,regions,target_direct
1480,1015453,control,0,,spb,organic
31593,1034473,control,0,,regions,organic
1000,1070200,test,0,,msk,target_direct
4896,1031032,control,0,,regions,organic
16325,1040089,control,0,,regions,target_direct
3382,1041475,control,1,50.0,regions,target_direct
4801,1008727,control,0,,msk,target_direct
24997,1053124,control,1,7684.0,regions,context_brand
33827,1005262,control,1,50.0,msk,target_direct
28542,1006642,control,1,50.0,msk,target_direct
38510,1097389,test,0,,regions,target_direct
20042,1027117,control,0,,regions,organic
20468,1084234,test,0,,regions,organic
33734,1098505,test,1,250.0,regions,target_direct
34156,1001812,control,0,,msk,organic
33159,1021282,control,0,,spb,context_brand
6377,1073605,test,0,,msk,social_media
28407,1105885,test,1,9688.0,regions,target_direct
39276,1041514,control,0,,regions,target_direct
24842,1070665,test,1,5384.543994413408,msk,context_brand
6630,1006126,control,0,,msk,target_direct
25396,1016842,control,1,50.0,spb,target_direct
34979,1060228,control,0,,regions,social_media
37770,1016110,control,0,,spb,organic
37292,1076293,test,0,,spb,organic
39523,1017793,control,0,,spb,target_direct
26212,1016950,control,0,,spb,target_direct
22678,1046065,control,0,,regions,target_direct
31936,1077292,test,1,5266.0,spb,target_direct
30821,1047379,control,1,50.0,regions,target_direct
21895,1108762,test,0,,regions,target_direct
20280,1115419,test,0,,regions,context_brand
5181,1079572,test,0,,spb,target_direct
19808,1070668,test,1,1800.0,msk,context_brand
22849,1059745,control,0,,regions,social_media
10253,1032475,control,0,,regions,organic
6755,1043860,control,1,13073.0,regions,target_direct
29877,1090447,test,0,,regions,organic
17217,1102984,test,0,,regions,target_direct
31397,1030030,control,0,,regions,organic
21931,1040320,control,0,,regions,target_direct
4384,1055662,control,1,1600.0,regions,context_brand
29815,1076764,test,1,5378.0,spb,target_direct
33200,1037989,control,0,,regions,target_direct
7843,1055992,control,1,8368.0,regions,context_brand
32411,1077439,test,1,4778.0,spb,target_direct
6925,1108222,test,0,,regions,target_direct
39212,1093690,test,0,,regions,organic
16832,1011724,control,1,7196.0,msk,context_brand
20959,1095523,test,0,,regions,target_direct
25434,1083574,test,1,5384.543994413408,spb,social_media
24756,1055746,control,1,5803.0,regions,context_brand
20669,1034290,control,0,,regions,organic
9537,1112527,test,0,,regions,context_brand
5476,1027234,control,1,2000.0,regions,organic
2844,1101052,test,0,,regions,target_direct
17742,1106341,test,0,,regions,target_direct
11549,1046638,control,0,,regions,target_direct
8178,1026208,control,0,,regions,organic
8883,1095922,test,0,,regions,target_direct
33745,1014628,control,0,,spb,organic
3041,1114342,test,0,,regions,context_brand
30915,1050838,control,0,,regions,target_direct
12206,1014079,control,0,,spb,organic
24507,1103137,test,1,5384.543994413408,regions,target_direct
8742,1012858,control,1,200.0,msk,social_media
23753,1058932,control,0,,regions,social_media
20835,1099732,test,0,,regions,target_direct
32349,1070209,test,0,,msk,target_direct
29786,1112413,test,0,,regions,context_brand
34640,1117897,test,0,,regions,social_media
21774,1113229,test,0,,regions,context_brand
26315,1019293,control,1,50.0,spb,target_direct
12523,1017649,control,1,9968.0,spb,target_direct
25887,1068937,test,0,,msk,target_direct
16896,1007620,control,0,,msk,target_direct
27045,1024030,control,0,,regions,organic
7224,1103956,test,0,,regions,target_direct
38162,1008217,control,0,,msk,target_direct
24068,1009813,control,0,,msk,target_direct
27359,1058293,control,0,,regions,social_media
38209,1068886,test,0,,msk,target_direct
11861,1014877,control,0,,spb,organic
38821,1026955,control,1,4823.0,regions,organic
14616,1106470,test,0,,regions,target_direct
17453,1020376,control,1,4665.0,spb,target_direct
38612,1051642,control,0,,regions,target_direct
9026,1118908,test,0,,regions,social_media
14028,1031329,control,0,,regions,organic
13300,1036915,control,0,,regions,target_direct
21064,1021627,control,1,1600.0,spb,context_brand
5928,1056007,control,0,,regions,context_brand
18654,1013911,control,0,,spb,organic
18030,1033861,control,0,,regions,organic
26842,1068109,test,0,,msk,target_direct
4583,1083385,test,0,,spb,social_media
30427,1027387,control,0,,regions,organic
9726,1120324,test,0,,regions,social_media
11191,1098832,test,0,,regions,target_direct
8728,1063756,test,1,7541.0,msk,organic
6897,1067836,test,1,16699.0,msk,target_direct
14770,1093678,test,0,,regions,organic
5847,1097305,test,0,,regions,target_direct
22923,1012444,control,1,200.0,msk,social_media
19090,1001578,control,0,,msk,organic
13932,1052110,control,0,,regions,target_direct
36266,1056244,control,1,200.0,regions,social_media
30729,1062571,test,0,,msk,organic
933,1045954,control,0,,regions,target_direct
31817,1067395,test,1,12136.0,msk,target_direct
16806,1064428,test,1,2200.0,msk,organic
21710,1021378,control,1,7047.0,spb,context_brand
39347,1091398,test,0,,regions,organic
32100,1027114,control,0,,regions,organic
14785,1034848,control,0,,regions,organic
1227,1031887,control,0,,regions,organic
9851,1059064,control,0,,regions,social_media
